EmpID,Age,Attrition,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,PerformanceRating,YearsAtCompany
RM1440,36,No,Travel_Rarely,Sales,3,Medical,Female,3,Sales Executive,4,7644,3,9
RM1441,36,No,Travel_Frequently,Research & Development,2,Life Sciences,Female,2,Manufacturing Director,2,5131,3,4
RM1448,36,No,Non-Travel,Sales,4,Marketing,Male,2,Sales Executive,4,5406,4,15
RM1454,36,No,Travel_Rarely,Sales,4,Marketing,Female,2,Sales Executive,4,6652,3,6
RM1466,36,No,Travel_Frequently,Research & Development,2,Medical,Male,2,Laboratory Technician,4,2571,3,5
RM1466,36,No,Travel_Frequently,Research & Development,2,Medical,Male,2,Laboratory Technician,4,2571,3,5
RM003,37,Yes,Travel_Rarely,Research & Development,2,Other,Male,1,Laboratory Technician,3,2090,3,0
RM048,37,No,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Research Scientist,2,3022,4,1
RM060,37,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Manufacturing Director,3,5993,3,7
RM079,37,No,Travel_Rarely,Research & Development,4,Medical,Male,3,Research Director,3,13664,3,5
RM101,37,Yes,Travel_Rarely,Human Resources,4,Human Resources,Male,1,Human Resources,1,2073,4,3
RM105,37,No,Non-Travel,Research & Development,2,Life Sciences,Male,2,Healthcare Representative,4,5163,3,1
RM116,37,No,Travel_Rarely,Sales,3,Life Sciences,Male,3,Sales Executive,4,7428,3,5
RM196,37,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Research Scientist,1,3564,3,8
RM223,37,No,Travel_Frequently,Research & Development,3,Other,Male,3,Research Director,4,12185,3,10
RM227,37,No,Travel_Frequently,Sales,4,Marketing,Male,1,Sales Representative,4,2793,3,9
RM249,37,No,Travel_Rarely,Research & Development,2,Medical,Female,1,Research Scientist,1,3920,3,3
RM251,37,Yes,Travel_Frequently,Research & Development,3,Medical,Male,3,Manufacturing Director,3,10048,3,1
RM274,37,No,Travel_Rarely,Sales,4,Medical,Male,2,Sales Executive,4,6502,3,5
RM276,37,No,Non-Travel,Research & Development,4,Medical,Female,3,Research Director,4,13603,3,5
RM286,37,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Research Scientist,4,2115,3,17
RM295,37,No,Travel_Frequently,Research & Development,3,Medical,Male,1,Research Scientist,4,2326,3,4
RM341,37,No,Travel_Rarely,Research & Development,2,Medical,Male,2,Manufacturing Director,4,6347,3,6
RM354,37,No,Travel_Rarely,Research & Development,3,Medical,Male,2,Research Scientist,1,5974,3,7
RM365,37,No,Travel_Rarely,Research & Development,3,Medical,Female,1,Laboratory Technician,1,3452,4,5
RM387,37,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Laboratory Technician,1,3034,3,18
RM390,37,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Manufacturing Director,2,4197,3,1
RM399,37,No,Non-Travel,Research & Development,5,Medical,Female,2,Research Scientist,3,4449,3,13
RM465,37,No,Travel_Rarely,Research & Development,3,Technical Degree,Female,3,Manufacturing Director,4,7491,3,6
RM468,37,No,Non-Travel,Sales,4,Medical,Male,3,Sales Executive,2,8834,3,9
RM473,37,No,Travel_Rarely,Research & Development,4,Life Sciences,Female,2,Manufacturing Director,2,6447,3,6
RM487,37,No,Travel_Rarely,Sales,3,Marketing,Male,2,Sales Executive,3,9602,3,3
RM507,37,No,Travel_Rarely,Research & Development,3,Other,Male,3,Manufacturing Director,3,9434,3,10
RM523,37,No,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Research Scientist,4,4680,3,1
RM578,37,No,Travel_Rarely,Research & Development,1,Life Sciences,Female,1,Research Scientist,1,2782,3,5
RM629,37,No,Travel_Rarely,Sales,4,Marketing,Male,2,Sales Executive,3,6334,3,1
RM649,37,No,Travel_Frequently,Sales,2,Medical,Female,1,Sales Representative,4,2973,3,5
RM653,37,No,Non-Travel,Sales,2,Medical,Male,3,Sales Executive,2,7642,3,10
RM696,37,Yes,Travel_Rarely,Sales,4,Life Sciences,Male,3,Sales Executive,3,10609,3,14
RM745,37,Yes,Travel_Rarely,Research & Development,2,Medical,Female,2,Healthcare Representative,2,4777,3,1
RM768,37,No,Travel_Rarely,Research & Development,3,Other,Female,2,Healthcare Representative,2,4107,3,4
RM796,37,No,Travel_Rarely,Sales,4,Life Sciences,Female,2,Sales Executive,4,6694,3,1
RM833,37,No,Travel_Rarely,Research & Development,2,Medical,Female,2,Healthcare Representative,4,5731,3,6
RM856,37,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Manufacturing Director,4,6474,3,14
RM990,37,No,Travel_Rarely,Research & Development,1,Life Sciences,Male,1,Research Scientist,3,2996,3,6
RM1002,37,No,Travel_Rarely,Research & Development,3,Medical,Female,1,Laboratory Technician,3,3629,3,3
RM1023,37,No,Non-Travel,Research & Development,2,Technical Degree,Male,1,Laboratory Technician,3,3500,3,6
RM1090,37,No,Travel_Rarely,Research & Development,3,Medical,Male,2,Research Scientist,4,4285,3,10
RM1159,37,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Manufacturing Director,3,5768,3,4
RM1164,37,No,Travel_Rarely,Research & Development,3,Medical,Female,1,Research Scientist,2,3936,3,8
RM1212,37,No,Travel_Frequently,Sales,4,Medical,Male,2,Sales Executive,4,9525,3,6
RM1277,37,No,Travel_Rarely,Sales,2,Marketing,Male,2,Sales Executive,2,4189,3,5
RM1281,37,No,Travel_Rarely,Human Resources,2,Other,Male,2,Human Resources,2,4071,3,10
RM1292,37,Yes,Travel_Rarely,Research & Development,4,Medical,Male,2,Manufacturing Director,1,4213,3,10
RM1345,37,No,Travel_Rarely,Research & Development,4,Medical,Male,2,Research Scientist,1,4284,4,5
RM1433,37,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Research Director,4,13744,4,16
RM009,38,No,Travel_Frequently,Research & Development,3,Life Sciences,Male,3,Manufacturing Director,3,9526,4,9
RM020,38,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Research Scientist,4,3944,3,3
RM062,38,No,Travel_Frequently,Research & Development,5,Life Sciences,Female,2,Laboratory Technician,4,2406,3,10
RM084,38,No,Non-Travel,Research & Development,3,Medical,Female,2,Research Scientist,4,5329,3,13
RM143,38,No,Travel_Rarely,Research & Development,5,Technical Degree,Female,2,Research Scientist,3,4317,4,3
RM169,38,No,Travel_Rarely,Sales,4,Life Sciences,Female,2,Sales Executive,4,8686,4,8
RM180,38,No,Travel_Rarely,Research & Development,2,Life Sciences,Female,1,Laboratory Technician,4,2288,3,2
RM199,38,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Manufacturing Director,3,6553,3,1
RM200,38,No,Travel_Rarely,Research & Development,3,Technical Degree,Male,2,Manufacturing Director,4,6261,3,7
RM205,38,Yes,Travel_Rarely,Research & Development,1,Medical,Male,2,Healthcare Representative,1,6673,3,1
RM224,38,No,Travel_Rarely,Sales,3,Life Sciences,Male,3,Sales Executive,3,10609,3,16
RM262,38,No,Non-Travel,Sales,2,Life Sciences,Male,2,Sales Executive,4,5249,3,8
RM278,38,No,Travel_Rarely,Sales,2,Medical,Female,2,Sales Executive,1,5605,4,8
RM288,38,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Healthcare Representative,4,5745,3,2
RM308,38,No,Travel_Rarely,Research & Development,2,Life Sciences,Female,3,Research Director,2,12061,3,10
RM342,38,No,Travel_Rarely,Research & Development,2,Life Sciences,Male,3,Research Director,4,11510,3,11
RM417,38,No,Travel_Frequently,Research & Development,2,Life Sciences,Male,1,Laboratory Technician,4,1702,4,1
RM472,38,No,Travel_Rarely,Research & Development,3,Medical,Female,2,Healthcare Representative,3,9824,3,1
RM491,38,No,Travel_Rarely,Research & Development,1,Life Sciences,Female,1,Research Scientist,1,2619,3,0
RM519,38,No,Travel_Rarely,Sales,4,Marketing,Female,2,Sales Executive,4,4028,4,7
RM530,38,No,Travel_Rarely,Research & Development,4,Life Sciences,Female,2,Healthcare Representative,4,7625,3,9
RM543,38,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Manufacturing Director,3,7861,3,1
RM560,38,No,Travel_Rarely,Research & Development,5,Medical,Male,1,Research Scientist,3,3057,3,1
RM579,38,No,Travel_Frequently,Research & Development,4,Life Sciences,Female,2,Manufacturing Director,1,5980,3,15
RM606,38,No,Travel_Frequently,Research & Development,3,Life Sciences,Male,2,Healthcare Representative,1,6288,3,4
RM643,38,No,Travel_Rarely,Sales,3,Marketing,Male,1,Sales Representative,2,2899,3,2
RM682,38,No,Travel_Rarely,Research & Development,3,Technical Degree,Female,3,Research Director,1,13582,3,15
RM704,38,No,Non-Travel,Sales,3,Technical Degree,Female,2,Sales Executive,4,5666,3,5
RM723,38,No,Travel_Frequently,Research & Development,1,Medical,Male,1,Research Scientist,3,2684,3,2
RM748,38,No,Travel_Rarely,Sales,4,Life Sciences,Male,2,Sales Executive,4,6861,3,1
RM766,38,No,Travel_Frequently,Research & Development,4,Other,Male,1,Research Scientist,3,2821,3,2
RM785,38,No,Travel_Rarely,Research & Development,1,Life Sciences,Female,3,Healthcare Representative,3,8823,3,19
RM808,38,No,Travel_Rarely,Sales,4,Marketing,Male,3,Sales Executive,3,8740,3,8
RM812,38,No,Travel_Rarely,Sales,2,Marketing,Male,3,Sales Executive,2,7351,3,1
RM827,38,No,Travel_Rarely,Human Resources,3,Human Resources,Male,1,Human Resources,3,2844,3,7
RM964,38,No,Travel_Rarely,Sales,2,Life Sciences,Female,2,Sales Executive,1,6893,3,7
RM983,38,No,Travel_Frequently,Research & Development,3,Life Sciences,Male,1,Research Scientist,3,2610,3,4
RM1108,38,No,Travel_Frequently,Human Resources,4,Human Resources,Male,2,Human Resources,3,6077,3,6
RM1113,38,Yes,Travel_Rarely,Research & Development,3,Medical,Male,2,Manufacturing Director,2,4855,3,5
RM1120,38,No,Travel_Rarely,Sales,3,Life Sciences,Male,2,Sales Executive,2,9924,3,9
RM1121,38,No,Travel_Rarely,Sales,3,Life Sciences,Female,2,Sales Executive,2,4198,3,3
RM1162,38,No,Travel_Rarely,Research & Development,2,Medical,Female,3,Manufacturing Director,3,7756,3,5
RM1188,38,No,Travel_Frequently,Research & Development,3,Life Sciences,Male,2,Research Scientist,4,4735,3,13
RM1194,38,No,Travel_Frequently,Research & Development,3,Medical,Female,1,Laboratory Technician,2,2440,4,4
RM1203,38,No,Travel_Rarely,Research & Development,2,Medical,Female,1,Laboratory Technician,3,3306,3,0
RM1257,38,No,Travel_Frequently,Research & Development,2,Medical,Female,1,Laboratory Technician,2,2468,3,6
RM1262,38,No,Travel_Rarely,Research & Development,3,Medical,Male,2,Healthcare Representative,4,5811,3,1
RM1273,38,No,Travel_Rarely,Research & Development,2,Other,Female,1,Laboratory Technician,3,3702,3,5
RM1290,38,No,Non-Travel,Human Resources,3,Human Resources,Male,1,Human Resources,2,2592,3,11
RM1309,38,No,Travel_Rarely,Sales,4,Marketing,Female,2,Sales Representative,4,5405,4,4
RM1374,38,No,Travel_Frequently,Research & Development,3,Medical,Female,2,Research Scientist,2,2133,3,20
RM1377,38,No,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Research Scientist,4,4771,3,5
RM1392,38,No,Travel_Rarely,Sales,3,Life Sciences,Male,1,Sales Representative,1,2858,3,1
RM1401,38,No,Travel_Frequently,Human Resources,4,Other,Male,1,Human Resources,2,2991,3,6
RM1417,38,No,Travel_Rarely,Sales,4,Life Sciences,Male,2,Sales Executive,2,4440,3,15
RM1419,38,No,Travel_Frequently,Research & Development,4,Life Sciences,Male,2,Manufacturing Director,3,5321,3,8
RM1431,38,No,Travel_Rarely,Research & Development,3,Medical,Female,3,Research Director,3,13206,3,18
RM1452,38,No,TravelRarely,Sales,2,Life Sciences,Female,2,Sales Executive,4,5343,3,10
RM034,39,Yes,Travel_Rarely,Sales,3,Technical Degree,Male,2,Sales Representative,4,2086,3,1
RM138,39,No,Travel_Rarely,Sales,4,Life Sciences,Female,2,Sales Executive,3,5902,3,15
RM241,39,No,Travel_Rarely,Research & Development,4,Medical,Female,1,Laboratory Technician,3,2232,3,3
RM252,39,No,Travel_Frequently,Research & Development,4,Technical Degree,Female,3,Healthcare Representative,3,10938,4,19
RM305,39,No,Travel_Rarely,Research & Development,3,Medical,Male,3,Healthcare Representative,4,9613,3,18
RM315,39,No,Travel_Rarely,Research & Development,1,Medical,Male,4,Manager,1,17068,3,21
RM327,39,No,Travel_Frequently,Research & Development,2,Medical,Male,5,Manager,4,19272,3,21
RM328,39,Yes,Travel_Rarely,Sales,2,Medical,Female,2,Sales Executive,3,5238,3,1
RM401,39,No,Travel_Frequently,Research & Development,1,Life Sciences,Male,5,Manager,3,19197,3,21
RM450,39,No,Travel_Frequently,Research & Development,1,Life Sciences,Female,1,Laboratory Technician,3,3755,3,8
RM527,39,No,Travel_Rarely,Research & Development,4,Technical Degree,Female,2,Healthcare Representative,3,4553,3,20
RM552,39,No,Travel_Rarely,Human Resources,3,Human Resources,Female,2,Human Resources,2,6389,3,8
RM655,39,No,Travel_Rarely,Human Resources,3,Life Sciences,Female,2,Human Resources,4,5204,3,5
RM670,39,Yes,Travel_Rarely,Research & Development,3,Medical,Male,1,Laboratory Technician,1,2404,4,2
RM706,39,No,Travel_Rarely,Sales,5,Life Sciences,Male,3,Sales Executive,3,7880,3,8
RM739,39,No,Travel_Rarely,Research & Development,1,Life Sciences,Female,4,Manufacturing Director,4,12742,3,21
RM754,39,No,Travel_Frequently,Research & Development,3,Medical,Female,3,Manufacturing Director,1,10880,3,21
RM814,39,Yes,Travel_Frequently,Research & Development,3,Life Sciences,Male,4,Healthcare Representative,4,12169,3,18
RM817,39,No,Non-Travel,Research & Development,3,Life Sciences,Male,2,Laboratory Technician,2,6782,3,5
RM938,39,No,Travel_Rarely,Research & Development,4,Medical,Female,4,Manager,2,17123,3,19
RM941,39,Yes,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Scientist,1,3904,3,5
RM950,39,No,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Manufacturing Director,3,4534,3,8
RM987,39,No,Travel_Rarely,Sales,4,Life Sciences,Male,2,Sales Executive,4,6120,3,5
RM993,39,No,Non-Travel,Research & Development,2,Life Sciences,Male,3,Healthcare Representative,3,10920,4,6
RM1033,39,Yes,Non-Travel,Research & Development,3,Life Sciences,Female,1,Laboratory Technician,1,3646,4,1
RM1080,39,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Manufacturing Director,2,8376,3,2
RM1125,39,No,Travel_Rarely,Sales,3,Medical,Male,3,Sales Executive,3,8237,3,7
RM1149,39,No,Travel_Rarely,Research & Development,5,Medical,Male,2,Manufacturing Director,1,5377,3,7
RM1156,39,No,Travel_Rarely,Research & Development,2,Medical,Male,2,Laboratory Technician,3,3069,3,10
RM1160,39,No,Travel_Frequently,Research & Development,3,Medical,Female,2,Manufacturing Director,3,5042,3,9
RM1176,39,No,Travel_Rarely,Research & Development,3,Medical,Male,2,Manufacturing Director,2,5295,4,5
RM1241,39,No,Non-Travel,Research & Development,3,Life Sciences,Male,2,Laboratory Technician,4,6472,3,9
RM1285,39,No,Travel_Rarely,Research & Development,1,Medical,Male,3,Research Director,3,13464,4,4
RM1293,39,No,Travel_Frequently,Sales,3,Life Sciences,Male,2,Sales Executive,4,4127,3,2
RM1336,39,No,Travel_Rarely,Research & Development,4,Other,Male,2,Research Scientist,4,3902,3,2
RM1367,39,No,Non-Travel,Sales,4,Life Sciences,Female,2,Sales Executive,3,5736,3,3
RM1373,39,No,Travel_Rarely,Research & Development,2,Medical,Male,2,Manufacturing Director,1,5151,4,10
RM1404,39,No,Travel_Rarely,Sales,4,Marketing,Male,4,Sales Executive,1,13341,3,20
RM1430,39,No,Travel_Rarely,Research & Development,1,Life Sciences,Male,2,Research Scientist,4,4108,3,7
RM1438,39,No,Non-Travel,Research & Development,3,Life Sciences,Male,5,Manager,4,19431,3,6
RM1463,39,No,Travel_Rarely,Sales,1,Marketing,Female,4,Sales Executive,4,12031,3,20
RM1467,39,No,Travel_Rarely,Research & Development,1,Medical,Male,3,Healthcare Representative,1,9991,3,7
RM1463,39,No,Travel_Rarely,Sales,1,Marketing,Female,4,Sales Executive,4,12031,3,20
RM1467,39,No,Travel_Rarely,Research & Development,1,Medical,Male,3,Healthcare Representative,1,9991,3,7
RM091,40,No,Travel_Frequently,Research & Development,4,Life Sciences,Male,4,Healthcare Representative,2,13503,4,22
RM151,40,No,Travel_Frequently,Research & Development,3,Medical,Female,2,Research Scientist,2,5605,3,20
RM159,40,No,Travel_Rarely,Sales,4,Marketing,Male,3,Sales Executive,4,10855,3,12
RM187,40,No,Travel_Rarely,Research & Development,1,Medical,Female,5,Manager,3,19033,3,20
RM204,40,No,Travel_Rarely,Research & Development,2,Medical,Male,2,Laboratory Technician,4,2741,3,7
RM209,40,No,Non-Travel,Research & Development,5,Life Sciences,Male,2,Healthcare Representative,4,4876,3,3
RM244,40,No,Travel_Rarely,Research & Development,2,Technical Degree,Male,2,Research Scientist,4,3319,3,9
RM258,40,No,Travel_Rarely,Research & Development,2,Medical,Male,5,Research Director,3,19436,3,21
RM336,40,No,Travel_Rarely,Sales,2,Medical,Male,2,Sales Executive,4,7457,4,4
RM362,40,No,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Laboratory Technician,3,2213,3,7
RM369,40,Yes,Travel_Rarely,Sales,2,Marketing,Male,2,Sales Executive,3,6380,3,6
RM388,40,No,Travel_Rarely,Sales,2,Marketing,Female,2,Sales Executive,2,5715,3,5
RM392,40,No,Travel_Rarely,Research & Development,3,Medical,Female,2,Laboratory Technician,3,3448,4,1
RM418,40,No,Travel_Rarely,Sales,4,Life Sciences,Female,5,Manager,3,18041,3,20
RM449,40,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,4,Manufacturing Director,3,13237,3,20
RM459,40,No,Non-Travel,Sales,3,Other,Male,3,Sales Executive,1,10932,3,1
RM534,40,No,Travel_Frequently,Sales,4,Life Sciences,Male,3,Sales Executive,1,10475,4,18
RM554,40,No,Travel_Rarely,Research & Development,1,Medical,Female,1,Research Scientist,4,2342,4,4
RM583,40,No,Travel_Frequently,Research & Development,2,Medical,Female,2,Healthcare Representative,2,4244,4,8
RM602,40,No,Travel_Frequently,Research & Development,4,Medical,Male,2,Laboratory Technician,3,5094,3,1
RM685,40,No,Travel_Rarely,Sales,4,Marketing,Male,3,Sales Executive,2,9705,3,1
RM692,40,No,Travel_Frequently,Research & Development,4,Medical,Male,1,Research Scientist,2,3617,3,1
RM707,40,Yes,Non-Travel,Sales,3,Life Sciences,Female,4,Sales Executive,2,13194,3,1
RM769,40,No,Travel_Rarely,Sales,3,Marketing,Male,2,Sales Executive,1,8396,3,7
RM786,40,No,Travel_Rarely,Research & Development,4,Technical Degree,Male,3,Healthcare Representative,4,10322,4,11
RM815,40,No,Travel_Rarely,Research & Development,3,Medical,Male,5,Research Director,3,19626,3,20
RM838,40,No,Travel_Frequently,Research & Development,4,Medical,Female,3,Research Director,3,13499,3,18
RM846,40,No,Travel_Frequently,Research & Development,2,Medical,Female,2,Research Scientist,4,4422,3,1
RM867,40,No,Travel_Frequently,Sales,4,Medical,Male,2,Sales Executive,2,4327,3,0
RM885,40,No,Travel_Rarely,Sales,3,Technical Degree,Female,2,Sales Executive,2,6852,3,5
RM947,40,Yes,Travel_Rarely,Sales,4,Marketing,Male,3,Sales Executive,2,9094,3,5
RM958,40,No,Non-Travel,Research & Development,2,Life Sciences,Male,1,Research Scientist,3,3544,3,4
RM960,40,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Research Scientist,4,4661,3,9
RM968,40,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Laboratory Technician,2,2387,4,4
RM979,40,No,Travel_Rarely,Research & Development,1,Medical,Female,2,Healthcare Representative,3,6377,4,12
RM1030,40,No,Non-Travel,Research & Development,4,Other,Male,2,Laboratory Technician,3,3975,3,8
RM1041,40,No,Non-Travel,Research & Development,1,Medical,Male,3,Research Director,2,13757,3,9
RM1046,40,No,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Scientist,3,2345,3,3
RM1084,40,Yes,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Laboratory Technician,1,2018,3,5
RM1095,40,No,Travel_Rarely,Sales,2,Medical,Male,2,Sales Executive,1,5473,3,8
RM1097,40,No,Travel_Rarely,Human Resources,2,Medical,Male,4,Manager,4,16437,4,21
RM1099,40,No,Non-Travel,Research & Development,2,Life Sciences,Male,2,Healthcare Representative,4,4069,3,2
RM1133,40,No,Travel_Rarely,Sales,2,Life Sciences,Female,2,Sales Executive,1,4639,3,5
RM1157,40,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Manufacturing Director,3,10435,3,18
RM1165,40,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Manufacturing Director,4,7945,3,4
RM1172,40,Yes,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Laboratory Technician,1,2166,3,4
RM1230,40,No,Travel_Rarely,Research & Development,2,Life Sciences,Female,2,Manufacturing Director,1,6516,3,1
RM1243,40,No,Travel_Rarely,Sales,4,Medical,Male,5,Manager,2,19833,3,21
RM1287,40,No,Travel_Rarely,Research & Development,2,Life Sciences,Female,1,Laboratory Technician,1,3377,3,4
RM1300,40,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Healthcare Representative,4,6513,3,5
RM1305,40,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Healthcare Representative,1,4448,3,7
RM1349,40,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,4,Manager,1,16823,3,19
RM1410,40,No,Travel_Frequently,Research & Development,3,Technical Degree,Female,2,Laboratory Technician,3,6323,3,10
RM1411,40,No,Travel_Rarely,Sales,2,Marketing,Female,2,Sales Executive,2,5677,3,11
RM1428,40,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Laboratory Technician,4,2406,3,1
RM1456,40,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Research Scientist,3,2809,3,2
RM1458,40,No,Travel_Rarely,Research & Development,4,Medical,Female,1,Research Scientist,3,2001,3,5
RM001,41,Yes,Travel_Rarely,Sales,2,Life Sciences,Female,2,Sales Executive,4,5993,3,6
RM046,41,Yes,Travel_Rarely,Research & Development,3,Technical Degree,Female,5,Research Director,3,19545,3,22
RM134,41,No,Travel_Rarely,Sales,1,Life Sciences,Male,3,Sales Executive,3,8189,3,9
RM148,41,No,Travel_Frequently,Research & Development,3,Life Sciences,Male,4,Manager,1,17181,3,7
RM149,41,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Laboratory Technician,1,2238,4,5
RM167,41,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Research Scientist,3,2451,3,9
RM183,41,Yes,Travel_Rarely,Sales,2,Marketing,Female,1,Sales Representative,2,3140,4,4
RM216,41,No,Travel_Rarely,Sales,3,Life Sciences,Female,3,Manager,4,13591,3,1
RM243,41,No,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Research Scientist,1,3072,3,1
RM301,41,No,Travel_Rarely,Sales,4,Life Sciences,Male,4,Manager,2,16015,3,22
RM347,41,No,Travel_Rarely,Research & Development,3,Medical,Male,2,Manufacturing Director,2,6032,3,5
RM367,41,Yes,Travel_Frequently,Sales,3,Marketing,Male,2,Sales Executive,2,9355,3,8
RM404,41,No,Travel_Rarely,Sales,3,Marketing,Male,3,Sales Executive,1,8392,3,10
RM447,41,No,Non-Travel,Sales,2,Life Sciences,Male,2,Sales Executive,4,6230,3,14
RM460,41,No,Non-Travel,Research & Development,4,Other,Female,2,Healthcare Representative,3,6811,3,8
RM467,41,No,Travel_Rarely,Sales,5,Life Sciences,Female,4,Manager,1,16595,3,18
RM536,41,No,Travel_Rarely,Human Resources,4,Human Resources,Male,5,Manager,4,19141,3,21
RM539,41,No,Travel_Rarely,Human Resources,3,Human Resources,Male,5,Manager,3,19189,3,22
RM668,41,Yes,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Laboratory Technician,4,2778,3,7
RM687,41,No,Travel_Rarely,Research & Development,3,Medical,Male,1,Laboratory Technician,1,4721,3,18
RM717,41,No,Travel_Frequently,Research & Development,3,Medical,Male,5,Research Director,3,19419,3,18
RM738,41,No,Travel_Rarely,Research & Development,2,Medical,Female,2,Manufacturing Director,3,5003,3,2
RM747,41,No,Non-Travel,Research & Development,1,Life Sciences,Female,5,Research Director,3,19973,4,21
RM784,41,No,Travel_Rarely,Research & Development,2,Technical Degree,Female,1,Research Scientist,3,3376,3,10
RM831,41,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Laboratory Technician,4,4766,3,1
RM865,41,Yes,Non-Travel,Research & Development,2,Life Sciences,Male,1,Research Scientist,1,2107,3,1
RM952,41,No,Non-Travel,Sales,2,Medical,Male,2,Sales Executive,2,6151,3,19
RM961,41,No,Travel_Frequently,Sales,3,Marketing,Female,2,Sales Executive,1,4103,3,9
RM989,41,No,Travel_Frequently,Research & Development,3,Life Sciences,Female,2,Research Scientist,4,5467,3,6
RM1029,41,No,Travel_Rarely,Research & Development,5,Medical,Male,1,Research Scientist,3,2127,3,4
RM1197,41,No,Travel_Rarely,Sales,2,Life Sciences,Male,3,Sales Executive,3,7082,3,2
RM1219,41,No,Travel_Rarely,Sales,3,Marketing,Male,3,Sales Executive,3,9241,3,10
RM1229,41,No,Non-Travel,Human Resources,3,Human Resources,Male,2,Human Resources,2,6430,3,3
RM1267,41,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Laboratory Technician,1,2289,4,5
RM1295,41,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Healthcare Representative,2,6870,3,3
RM1296,41,No,Travel_Rarely,Sales,1,Marketing,Female,3,Sales Executive,3,10447,3,22
RM1357,41,No,Travel_Rarely,Sales,3,Marketing,Female,2,Sales Executive,2,4393,4,5
RM1421,41,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Research Scientist,4,2782,4,5
RM1446,41,No,Travel_Rarely,Research & Development,4,Life Sciences,Female,4,Manufacturing Director,2,13570,4,20
RM1449,41,No,Travel_Rarely,Sales,3,Life Sciences,Male,2,Sales Executive,2,8938,3,5
RM028,42,No,Travel_Rarely,Sales,4,Marketing,Male,2,Sales Executive,2,6825,3,9
RM198,42,No,Non-Travel,Research & Development,2,Medical,Female,2,Manufacturing Director,3,5265,3,5
RM232,42,No,Travel_Rarely,Research & Development,2,Technical Degree,Male,5,Manager,4,19232,3,22
RM254,42,No,Travel_Rarely,Research & Development,2,Life Sciences,Female,2,Research Scientist,1,6545,3,3
RM257,42,No,Travel_Rarely,Research & Development,3,Medical,Female,1,Laboratory Technician,1,2593,3,9
RM282,42,No,Travel_Rarely,Sales,1,Life Sciences,Male,2,Sales Executive,3,4907,4,20
RM296,42,No,Travel_Frequently,Sales,3,Marketing,Female,4,Sales Executive,2,13525,3,20
RM349,42,No,Travel_Rarely,Research & Development,5,Life Sciences,Female,4,Research Director,4,15992,3,1
RM351,42,No,Travel_Rarely,Human Resources,1,Technical Degree,Male,1,Human Resources,3,2696,3,3
RM357,42,No,Travel_Rarely,Research & Development,4,Other,Male,2,Healthcare Representative,4,6781,4,1
RM389,42,No,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Laboratory Technician,1,2576,3,5
RM410,42,No,Travel_Frequently,Research & Development,2,Life Sciences,Female,2,Research Scientist,3,4556,3,5
RM414,42,No,Travel_Frequently,Research & Development,4,Technical Degree,Female,2,Healthcare Representative,4,4523,3,6
RM442,42,No,Travel_Frequently,Research & Development,2,Other,Male,1,Laboratory Technician,3,2093,3,2
